ID,Cluster,Age_Grp,Gender,ADC,Reg_Flv,Reg_Len,Reg_PrcComb,Reg_Barrel,Reg_Tar,HH_Inc,Mon_Allowance,Org_1,Org_2,Org_4,Org_8,Org_12,Org_13,Org_14,Org_15,Org_16,Org_19,Org_20,Org_22,Org_23,Org_24,Org_29,Org_32,Org_34,Org_37,Org_38,Org_39,Org_40,Org_44,Org_45,Org_48,Org_50,Org_51,Org_52,Org_55,Org_56,Org_58,Org_59,Org_60
154,Clus 1,G 7,G 2,10,G 2,G 2,G 2,G 1,G 1,G 7,G 5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,-1,-1,0,0,0,1,1,-1,0,-1,0,0,0,1,1,1,0,0
155,Clus 3,G 8,G 2,15,G 1,G 2,G 1,G 2,G 2,G 1,G 3,0,0,0,0,1,-1,-1,1,0,0,0,1,-1,0,0,0,0,0,-1,-1,0,0,0,-1,1,0,-1,0,1,0,1,-1
156,Clus 2,G 8,G 2,20,G 2,G 1,G 2,G 1,G 4,G 7,G 11,-1,0,0,1,1,0,-1,0,0,-1,0,0,0,0,1,0,0,0,-1,0,1,1,1,0,0,-1,1,-1,1,0,-1,-1
157,Clus 1,G 8,G 2,20,G 2,G 1,G 2,G 1,G 2,G 9,G 7,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,-1,0,-1,0,0,0,0,-1,1,0,0,1,0,0,1,0
158,Clus 3,G 9,G 1,10,G 1,G 1,G 1,G 1,G 2,G 6,G 9,0,0,0,1,0,1,0,0,0,-1,0,-1,0,0,1,0,-1,-1,-1,0,0,0,1,0,1,0,0,1,0,1,1,-1
159,Clus 3,G 10,G 1,5,G 1,G 1,G 1,G 1,G 3,G 3,G 2,-1,-1,-1,1,0,0,-1,1,-1,0,0,1,-1,0,0,0,-1,-1,0,-1,0,0,1,1,1,1,0,1,0,0,1,0
161,Clus 4,G 6,G 2,30,G 2,G 2,G 2,G 1,G 2,G 4,G 7,0,-1,0,1,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,1,0,0,1,-1,0,1,0,1,0,0,-1
162,Clus 1,G 8,G 2,20,G 1,G 2,G 1,G 1,G 3,G 4,G 1,1,0,0,0,0,1,-1,1,0,-1,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,1,0,1,0,-1,1,0,1,1,0
163,Clus 5,G 7,G 2,30,G 1,G 1,G 2,G 1,G 2,G 1,G 4,-1,-1,0,1,0,1,-1,1,1,0,-1,1,-1,0,0,0,-1,0,-1,-1,0,0,1,-1,-1,0,0,1,0,1,1,-1
164,Clus 4,G 9,G 2,30,G 2,G 1,G 2,G 1,G 3,G 2,G 3,-1,0,0,1,1,0,-1,0,0,1,-1,1,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,-1,1,0,1,1,-1,0
165,Clus 1,G 10,G 2,20,G 2,G 1,G 2,G 1,G 4,G 5,G 4,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
166,Clus 1,G 8,G 2,20,G 2,G 1,G 3,G 1,G 2,G 6,G 3,0,0,0,-1,-1,0,-1,-1,1,1,0,0,0,1,1,0,-1,0,-1,0,1,0,1,1,0,0,0,1,0,0,1,-1
167,Clus 4,G 6,G 1,10,G 2,G 1,G 1,G 1,G 4,G 4,G 1,1,0,-1,1,1,-1,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,1,0,0,0,-1,-1,0,1,1,1,-1,-1
168,Clus 5,G 5,G 2,3,G 1,G 1,G 1,G 1,G 3,G 6,G 3,-1,-1,-1,1,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,-1
169,Clus 5,G 6,G 2,10,G 1,G 1,G 1,G 1,G 1,G 7,G 3,-1,0,0,1,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,1,1,1,0,-1
171,Clus 1,G 4,G 2,7,G 2,G 2,G 1,G 1,G 3,G 3,G 2,1,0,0,1,0,0,0,0,1,1,0,-1,0,0,0,-1,0,0,-1,0,0,0,1,0,0,0,1,1,1,1,0,-1
172,Clus 1,G 8,G 2,20,G 2,G 2,G 2,G 1,G 1,G 5,G 11,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,0,0,1,-1,0,-1,0,0,0,0,-1,0
173,Clus 5,G 7,G 1,10,G 1,G 2,G 2,G 1,G 1,G 2,G 2,-1,-1,-1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,-1,0,-1,0,1,0,1,1,0
174,Clus 3,G 4,G 1,20,G 1,G 2,G 1,G 2,G 1,G 6,G 2,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,0,0,0,0,-1,1,0,-1,0,1,-1,0,0,0,1,1,1,1,0
175,Clus 1,G 5,G 2,12,G 1,G 1,G 1,G 3,G 3,G 2,G 4,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,-1,0,0,0,0,0,1,0,-1,0,0,0,-1,0
176,Clus 4,G 6,G 2,10,G 2,G 2,G 2,G 1,G 1,G 4,G 5,1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,0,1,0,0,-1,-1,0,1,0,1,-1,0
177,Clus 1,G 4,G 1,5,G 1,G 2,G 2,G 1,G 1,G 5,G 3,0,-1,0,0,1,0,-1,0,0,1,-1,0,0,0,0,0,-1,-1,-1,-1,0,0,1,0,-1,-1,0,0,0,0,1,1
178,Clus 5,G 10,G 2,20,G 1,G 2,G 2,G 1,G 1,G 5,G 3,1,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,0,0,1,-1,-1,-1,0,-1,0,0,0,0,1,1,0,1,1,-1
179,Clus 1,G 8,G 1,20,G 1,G 2,G 1,G 2,G 1,G 7,G 4,1,0,0,0,-1,0,0,0,0,-1,1,1,-1,0,0,1,0,0,1,-1,0,0,0,-1,1,1,-1,1,0,0,1,1
180,Clus 3,G 9,G 1,15,G 1,G 2,G 1,G 2,G 1,G 9,G 2,1,0,0,0,-1,0,1,1,0,0,0,-1,-1,-1,1,0,0,-1,-1,0,0,-1,1,-1,0,0,-1,1,1,1,1,1
182,Clus 2,G 7,G 2,30,G 2,G 1,G 2,G 1,G 3,G 2,G 6,-1,-1,-1,1,-1,0,0,0,1,1,-1,0,0,0,0,-1,0,0,-1,0,0,1,0,-1,-1,-1,0,0,0,0,0,-1
185,Clus 4,G 10,G 2,15,G 2,G 1,G 2,G 1,G 1,G 3,G 2,-1,-1,-1,0,-1,0,0,0,1,0,-1,0,-1,1,0,0,0,0,0,0,1,0,1,-1,0,0,0,1,0,1,0,-1
186,Clus 5,G 8,G 2,10,G 1,G 1,G 2,G 1,G 2,G 7,G 5,0,-1,-1,0,-1,0,0,0,0,-1,0,1,-1,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,1,1,1,1,0,-1
187,Clus 5,G 9,G 2,15,G 1,G 2,G 2,G 1,G 1,G 4,G 6,0,0,-1,0,0,0,0,0,1,1,-1,0,-1,1,0,-1,0,-1,-1,0,0,-1,1,-1,-1,0,1,1,1,1,0,-1
188,Clus 4,G 10,G 2,20,G 2,G 1,G 2,G 1,G 1,G 11,G 4,-1,-1,-1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,-1,0,-1,0,0,-1,0,0,-1,-1,1,1,1,1,-1,-1
189,Clus 2,G 10,G 2,17,G 2,G 1,G 2,G 1,G 1,G 3,G 3,-1,-1,-1,1,0,0,-1,0,1,1,-1,0,0,0,1,1,0,-1,0,-1,0,0,0,0,-1,-1,1,0,1,1,0,0
191,Clus 1,G 9,G 2,12,G 1,G 2,G 2,G 2,G 2,G 5,G 11,1,1,-1,0,0,-1,0,0,1,0,0,0,0,1,0,-1,0,0,-1,0,1,0,0,-1,-1,-1,0,0,1,1,1,-1
194,Clus 2,G 9,G 2,30,G 2,G 1,G 2,G 1,G 2,G 4,G 3,-1,-1,-1,1,1,0,0,0,1,0,-1,0,-1,0,0,-1,0,0,-1,0,1,0,1,-1,0,-1,0,0,1,1,0,-1
195,Clus 5,G 10,G 2,25,G 1,G 1,G 1,G 1,G 2,G 3,G 3,-1,0,-1,1,-1,0,0,1,0,0,0,0,-1,0,0,0,0,1,-1,0,0,0,1,0,-1,0,0,1,1,1,1,0
198,Clus 5,G 8,G 2,25,G 1,G 1,G 1,G 1,G 3,G 3,G 3,0,-1,0,0,1,0,0,1,1,0,0,0,0,0,-1,-1,-1,0,-1,0,0,0,1,1,0,0,1,0,1,1,1,-1
199,Clus 5,G 7,G 2,60,G 1,G 1,G 1,G 1,G 1,G 1,G 1,0,0,0,0,0,0,-1,0,1,0,0,-1,0,0,0,-1,0,0,-1,0,0,0,1,0,0,0,1,1,1,1,1,-1
200,Clus 2,G 7,G 2,10,G 2,G 1,G 2,G 1,G 3,G 6,G 8,-1,-1,0,0,0,1,-1,0,0,0,0,0,-1,-1,0,1,0,0,-1,0,0,0,1,1,0,0,1,0,1,1,0,-1
201,Clus 5,G 7,G 2,10,G 1,G 1,G 1,G 1,G 1,G 11,G 11,-1,0,0,1,1,-1,0,0,1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,1,1,-1,0,1,0,1,1,1,-1
202,Clus 1,G 8,G 2,15,G 1,G 1,G 2,G 1,G 3,G 3,G 11,-1,-1,0,1,-1,1,1,-1,0,0,0,-1,-1,-1,1,0,0,-1,-1,0,0,0,1,0,1,0,0,0,-1,0,1,0
203,Clus 5,G 9,G 2,17,G 2,G 1,G 2,G 1,G 3,G 10,G 4,0,0,-1,0,-1,0,0,0,1,0,0,-1,1,0,0,-1,0,0,-1,0,0,0,1,1,1,0,0,0,1,1,1,-1
205,Clus 5,G 10,G 2,15,G 1,G 2,G 1,G 2,G 1,G 3,G 7,0,0,-1,1,1,0,-1,0,1,0,-1,0,-1,0,0,-1,0,1,-1,0,0,0,1,0,0,0,1,0,1,1,0,-1
206,Clus 4,G 7,G 2,2,G 2,G 1,G 2,G 1,G 1,G 5,G 10,-1,-1,0,0,0,0,0,1,1,0,0,-1,0,1,0,0,0,1,-1,0,0,0,1,0,0,0,1,0,1,1,0,-1
207,Clus 5,G 7,G 2,10,G 1,G 1,G 1,G 1,G 3,G 4,G 3,0,0,0,0,1,-1,0,0,1,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,1,-1,-1,0,1,1,1,1,1,-1
208,Clus 1,G 10,G 2,18,G 2,G 2,G 2,G 1,G 1,G 11,G 6,0,1,0,0,0,1,0,1,0,0,0,1,-1,0,-1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
211,Clus 1,G 5,G 2,13,G 2,G 1,G 2,G 1,G 1,G 13,G 3,0,-1,0,0,1,-1,-1,0,0,1,-1,1,-1,0,0,-1,0,1,-1,0,1,1,0,-1,0,0,0,-1,1,0,0,0
212,Clus 1,G 10,G 2,20,G 1,G 2,G 2,G 1,G 2,G 3,G 2,1,-1,-1,-1,0,-1,0,1,1,0,0,0,-1,0,0,-1,0,0,-1,-1,0,1,1,0,0,0,0,0,1,1,0,-1
213,Clus 4,G 8,G 2,20,G 2,G 1,G 1,G 1,G 4,G 11,G 6,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,-1,0,0,0,1,0,-1,0,1,0,0,1,-1,0
214,Clus 4,G 10,G 2,20,G 2,G 1,G 2,G 1,G 2,G 9,G 7,-1,0,0,0,0,1,1,1,0,0,-1,-1,0,0,0,-1,0,0,-1,0,0,0,1,0,0,-1,1,0,0,1,-1,-1
215,Clus 5,G 9,G 2,30,G 1,G 1,G 2,G 1,G 1,G 2,G 10,-1,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,-1,0,-1,-1,0,0,-1,1,0,0,-1,0,1,0,1,1,-1
216,Clus 2,G 6,G 1,15,G 2,G 1,G 2,G 1,G 3,G 2,G 3,-1,0,-1,1,1,0,0,0,1,0,-1,-1,1,0,0,-1,0,-1,-1,0,0,0,0,1,0,-1,0,0,1,-1,0,-1
218,Clus 4,G 10,G 2,15,G 2,G 1,G 2,G 3,G 1,G 3,G 4,0,0,-1,0,0,1,-1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,1,1,1,1,-1,-1
219,Clus 3,G 10,G 2,10,G 1,G 1,G 2,G 3,G 1,G 12,G 11,0,0,-1,0,-1,0,1,1,1,0,-1,0,0,-1,0,0,0,0,-1,0,-1,1,1,0,0,0,-1,-1,0,1,1,-1
221,Clus 1,G 9,G 1,15,G 2,G 2,G 2,G 1,G 1,G 6,G 2,-1,0,-1,0,-1,0,1,0,0,0,-1,0,0,1,0,0,1,0,0,0,0,1,0,-1,-1,-1,0,1,0,1,0,-1
222,Clus 5,G 10,G 2,15,G 2,G 1,G 2,G 1,G 2,G 7,G 17,0,-1,0,0,0,1,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,1,1,1,1,0,-1
223,Clus 2,G 6,G 2,20,G 2,G 2,G 1,G 1,G 2,G 10,G 3,1,0,0,0,-1,-1,0,0,1,1,0,0,-1,-1,0,0,0,0,-1,0,0,0,1,0,0,-1,0,1,0,0,0,-1
224,Clus 2,G 5,G 2,9,G 1,G 1,G 1,G 3,G 3,G 8,G 5,-1,-1,-1,0,-1,1,0,0,1,0,-1,-1,0,0,1,0,0,0,-1,0,0,-1,1,-1,0,0,-1,1,0,1,1,-1
225,Clus 2,G 9,G 2,20,G 2,G 1,G 2,G 1,G 2,G 10,G 7,-1,0,0,0,0,1,0,0,0,-1,-1,0,0,1,0,-1,0,0,-1,0,0,1,0,1,0,0,0,0,1,0,-1,-1
226,Clus 3,G 8,G 2,20,G 1,G 2,G 2,G 1,G 1,G 6,G 4,0,0,-1,1,-1,0,-1,0,1,0,-1,0,0,0,0,0,1,-1,0,0,-1,0,0,0,0,0,1,1,0,1,1,0
227,Clus 1,G 8,G 2,15,G 1,G 1,G 2,G 1,G 1,G 3,G 2,0,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,1,1,1,1,-1
228,Clus 2,G 8,G 2,5,G 1,G 1,G 1,G 1,G 1,G 11,G 11,-1,-1,-1,0,0,0,0,0,1,0,-1,-1,1,0,0,1,0,0,-1,0,0,0,0,1,-1,0,1,1,0,1,1,0
229,Clus 5,G 6,G 2,20,G 2,G 2,G 2,G 1,G 2,G 4,G 3,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,0,1,-1,-1,0,0,-1,1,0,0,0,1,0,1,0,0,-1
230,Clus 2,G 6,G 2,8,G 2,G 1,G 1,G 1,G 3,G 3,G 2,0,0,0,0,0,0,0,0,1,1,0,-1,1,0,-1,-1,0,0,0,0,-1,-1,0,0,-1,-1,0,1,1,0,-1,-1
231,Clus 5,G 10,G 1,10,G 2,G 2,G 2,G 1,G 1,G 9,G 2,0,-1,-1,0,-1,0,-1,0,0,1,-1,-1,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,1,1,0,1,1,-1
232,Clus 4,G 10,G 2,20,G 2,G 1,G 2,G 1,G 1,G 7,G 4,-1,-1,-1,0,-1,0,-1,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,-1,0,1,0,0,0,-1
234,Clus 4,G 10,G 2,7,G 2,G 1,G 1,G 1,G 2,G 13,G 1,0,0,0,1,-1,0,0,1,0,1,0,-1,0,0,0,0,1,-1,-1,0,0,-1,1,0,-1,-1,0,1,1,1,0,0
235,Clus 1,G 8,G 2,20,G 2,G 1,G 2,G 1,G 2,G 7,G 3,-1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0
236,Clus 2,G 4,G 2,4,G 2,G 2,G 2,G 1,G 3,G 11,G 10,-1,0,0,-1,0,0,-1,0,0,1,-1,0,-1,1,0,0,-1,-1,-1,-1,1,0,1,-1,0,0,1,0,1,-1,0,-1
237,Clus 2,G 5,G 1,15,G 1,G 1,G 1,G 1,G 3,G 5,G 3,-1,-1,0,1,0,-1,-1,0,1,0,-1,-1,-1,1,0,0,0,0,-1,-1,0,1,1,-1,-1,-1,0,1,1,1,1,-1
238,Clus 2,G 7,G 2,10,G 2,G 1,G 1,G 1,G 4,G 6,G 3,0,0,-1,1,0,-1,-1,0,1,0,0,0,0,1,0,0,0,1,-1,0,0,0,1,1,-1,0,0,0,1,0,-1,0
241,Clus 2,G 8,G 2,15,G 2,G 2,G 2,G 1,G 1,G 5,G 4,0,-1,-1,0,0,0,0,0,1,0,0,-1,1,0,0,-1,0,1,-1,-1,0,0,1,1,-1,-1,0,0,1,1,-1,-1
243,Clus 1,G 10,G 2,5,G 1,G 2,G 2,G 1,G 1,G 10,G 4,0,-1,0,0,0,-1,0,1,0,0,0,0,-1,-1,0,-1,0,0,0,0,-1,1,1,0,1,1,0,1,0,1,1,-1
244,Clus 2,G 9,G 2,15,G 1,G 1,G 1,G 1,G 1,G 9,G 4,-1,-1,0,0,0,1,0,0,1,0,0,-1,1,1,0,-1,1,1,0,-1,0,1,1,0,-1,0,-1,0,1,1,1,-1
245,Clus 4,G 7,G 2,10,G 2,G 1,G 2,G 1,G 1,G 6,G 4,0,-1,0,0,0,0,1,1,0,0,0,-1,0,0,1,0,0,0,-1,-1,0,1,0,0,0,-1,0,1,1,1,-1,-1
246,Clus 4,G 10,G 2,15,G 2,G 2,G 2,G 1,G 1,G 3,G 4,0,-1,-1,0,1,0,0,1,-1,0,0,0,0,1,1,0,0,0,-1,0,0,1,0,0,-1,-1,1,1,0,0,-1,-1
247,Clus 2,G 9,G 2,10,G 2,G 1,G 1,G 1,G 4,G 7,G 5,0,0,0,0,-1,0,1,-1,1,0,-1,-1,-1,0,1,0,1,1,-1,0,0,1,1,0,-1,-1,0,0,1,0,-1,-1
248,Clus 3,G 10,G 2,13,G 2,G 1,G 2,G 1,G 2,G 3,G 2,-1,-1,-1,0,-1,0,-1,0,0,-1,0,1,0,0,0,0,0,0,-1,0,1,0,1,1,0,0,1,0,0,1,0,0
249,Clus 2,G 4,G 1,6,G 2,G 2,G 2,G 1,G 3,G 2,G 1,0,-1,-1,0,0,1,0,-1,0,0,0,0,0,1,0,0,1,0,0,0,0,-1,0,-1,-1,-1,1,-1,1,1,-1,1
250,Clus 5,G 6,G 2,15,G 2,G 2,G 2,G 1,G 1,G 5,G 3,0,0,0,0,0,-1,-1,1,0,0,0,-1,-1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,-1
253,Clus 4,G 10,G 2,20,G 2,G 2,G 2,G 1,G 4,G 11,G 8,0,-1,0,0,1,0,0,-1,1,1,0,0,-1,1,1,-1,0,0,-1,0,0,0,0,0,-1,-1,1,1,1,0,0,-1
254,Clus 5,G 7,G 2,20,G 1,G 1,G 1,G 1,G 2,G 3,G 3,1,-1,-1,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,0,-1,-1,1,0,0,0,1,1,0,0,0,1,1,-1
255,Clus 1,G 8,G 2,20,G 2,G 2,G 2,G 1,G 1,G 6,G 4,0,0,-1,0,0,0,0,0,-1,-1,0,0,-1,1,0,0,0,1,0,0,1,0,1,1,-1,-1,1,0,0,1,0,0
256,Clus 4,G 7,G 2,20,G 2,G 1,G 2,G 1,G 1,G 6,G 4,0,0,0,1,0,0,0,1,0,-1,-1,0,0,1,0,0,0,0,-1,-1,1,0,1,0,-1,-1,0,0,0,1,-1,-1
257,Clus 4,G 5,G 2,15,G 2,G 1,G 2,G 1,G 4,G 5,G 4,-1,0,0,1,0,0,0,-1,1,-1,0,-1,0,0,0,0,0,1,-1,-1,1,0,1,0,-1,-1,0,0,1,1,-1,0
258,Clus 2,G 8,G 2,8,G 2,G 1,G 1,G 1,G 4,G 1,G 3,-1,-1,0,0,-1,0,1,0,1,0,0,-1,1,0,0,0,0,-1,0,0,0,-1,1,1,-1,0,0,-1,1,0,0,-1
259,Clus 4,G 8,G 2,15,G 2,G 2,G 2,G 1,G 2,G 3,G 3,0,-1,0,1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1,-1,1,0,-1,-1,1,0,0,0,-1,-1
261,Clus 1,G 7,G 2,20,G 1,G 1,G 1,G 1,G 3,G 3,G 6,0,-1,0,0,-1,0,-1,0,0,-1,0,0,-1,0,1,0,0,-1,0,0,1,0,0,1,1,1,-1,0,1,1,1,-1
262,Clus 3,G 8,G 1,20,G 1,G 2,G 1,G 2,G 1,G 1,G 2,1,0,0,1,0,0,-1,1,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,1,0,0,1,0
263,Clus 1,G 4,G 1,5,G 1,G 1,G 1,G 1,G 3,G 1,G 3,-1,-1,1,0,-1,0,1,-1,0,1,1,-1,0,0,0,0,1,-1,-1,-1,-1,0,0,-1,0,0,0,1,-1,0,0,0
264,Clus 5,G 6,G 1,20,G 1,G 1,G 1,G 1,G 4,G 1,G 4,-1,-1,0,0,0,0,1,0,1,0,-1,-1,0,0,-1,0,0,-1,0,-1,1,0,1,0,-1,0,0,0,1,1,1,-1
265,Clus 2,G 8,G 2,20,G 2,G 2,G 2,G 1,G 3,G 5,G 6,1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,1,0,-1,1,0,0,0,0,1,1,0,-1
266,Clus 5,G 9,G 2,15,G 1,G 2,G 2,G 1,G 1,G 8,G 6,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,1,0,1,0,0,1,0,-1,0,1,1,-1
267,Clus 2,G 9,G 2,17,G 2,G 1,G 2,G 1,G 1,G 6,G 8,0,-1,0,1,-1,0,0,0,0,-1,-1,0,0,1,0,0,0,0,-1,0,1,0,1,0,-1,0,-1,0,1,1,0,-1
269,Clus 2,G 9,G 2,40,G 2,G 1,G 2,G 1,G 4,G 9,G 6,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,-1,1,0,-1,-1,0,0,0,0,-1,0
270,Clus 4,G 7,G 2,4,G 2,G 2,G 2,G 1,G 4,G 2,G 1,-1,-1,-1,1,-1,0,0,-1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,1,1,0,0
272,Clus 1,G 8,G 2,30,G 1,G 1,G 1,G 1,G 3,G 11,G 8,0,-1,0,1,-1,0,1,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,1,0,1,0,1,0,0,0,0,0,0,-1
274,Clus 5,G 5,G 2,17,G 2,G 1,G 1,G 1,G 2,G 4,G 11,0,-1,0,0,-1,-1,0,-1,0,0,-1,-1,-1,1,0,1,0,0,-1,0,0,1,1,-1,0,0,0,-1,1,0,1,-1
275,Clus 1,G 10,G 2,20,G 2,G 2,G 1,G 1,G 2,G 5,G 14,0,0,0,0,-1,0,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,0,1,1,0,-1,-1,0,0,1,1,-1,-1
276,Clus 1,G 6,G 2,5,G 1,G 1,G 1,G 3,G 1,G 5,G 4,0,0,0,0,0,0,0,0,1,-1,0,-1,1,-1,0,-1,0,1,-1,0,0,0,0,0,0,1,0,1,1,1,1,-1
277,Clus 2,G 6,G 2,10,G 2,G 1,G 1,G 1,G 4,G 3,G 1,0,0,0,0,-1,0,0,-1,1,1,0,0,0,1,0,0,1,1,-1,0,0,1,0,0,-1,-1,0,-1,1,-1,0,0
279,Clus 3,G 9,G 1,7,G 2,G 2,G 2,G 1,G 1,G 5,G 1,0,0,-1,0,0,0,0,1,0,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,0,1,1,1,0,0
280,Clus 1,G 9,G 1,30,G 1,G 1,G 1,G 1,G 3,G 12,G 7,1,0,-1,0,0,0,-1,1,0,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,1,1,0,1,0,1,0,0
281,Clus 5,G 10,G 2,15,G 1,G 2,G 2,G 1,G 1,G 8,G 3,-1,0,-1,1,0,-1,0,0,1,0,0,1,0,-1,0,-1,0,0,-1,-1,-1,0,1,0,0,0,0,0,1,1,1,-1
283,Clus 3,G 8,G 2,5,G 1,G 1,G 1,G 1,G 1,G 9,G 5,0,-1,0,0,-1,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,-1,0,0,-1,0,0,0,1,-1,1,1,1,1,-1
284,Clus 1,G 8,G 2,10,G 1,G 1,G 1,G 1,G 2,G 3,G 3,0,0,-1,0,-1,0,0,0,0,0,-1,-1,-1,1,1,0,0,0,0,-1,0,0,0,0,1,1,1,1,0,0,1,-1
285,Clus 4,G 8,G 2,15,G 2,G 1,G 1,G 1,G 4,G 8,G 6,0,-1,-1,0,0,0,-1,0,1,1,-1,1,-1,1,-1,0,0,0,-1,0,0,0,0,0,0,0,1,1,1,1,0,-1
286,Clus 4,G 8,G 2,20,G 2,G 1,G 2,G 1,G 1,G 3,G 2,0,0,-1,0,0,0,1,1,0,1,-1,0,0,1,0,0,0,0,-1,0,0,-1,1,0,-1,-1,0,1,1,1,0,-1
287,Clus 5,G 7,G 2,20,G 1,G 2,G 1,G 1,G 3,G 9,G 11,0,-1,-1,0,-1,0,1,1,0,0,-1,1,-1,1,0,0,0,0,-1,-1,0,1,1,0,0,1,0,-1,1,0,1,-1
288,Clus 5,G 8,G 2,5,G 1,G 2,G 1,G 1,G 3,G 13,G 1,1,0,-1,1,0,-1,-1,0,1,1,0,0,-1,0,0,0,0,-1,0,0,0,0,1,-1,0,0,0,0,1,0,1,-1
289,Clus 5,G 7,G 2,20,G 2,G 1,G 2,G 1,G 1,G 5,G 2,0,-1,-1,0,0,0,0,1,0,1,-1,-1,-1,0,-1,0,0,0,-1,0,0,0,0,0,-1,-1,0,1,1,1,0,0
290,Clus 2,G 6,G 1,10,G 2,G 1,G 1,G 1,G 4,G 2,G 2,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,1,1,0,0,0,-1,1,0,-1,0,1,-1,-1,0,0,1,0,-1,0
291,Clus 1,G 7,G 2,10,G 1,G 1,G 3,G 1,G 2,G 2,G 2,-1,-1,0,1,0,1,-1,0,0,1,0,-1,-1,1,0,1,1,1,-1,0,0,-1,1,0,-1,-1,-1,1,0,1,0,-1
293,Clus 3,G 7,G 1,15,G 1,G 2,G 1,G 2,G 1,G 5,G 5,1,1,0,0,0,-1,-1,0,1,1,0,-1,-1,0,0,1,0,-1,0,-1,-1,0,1,-1,0,0,0,1,1,1,1,-1
294,Clus 2,G 6,G 2,20,G 1,G 1,G 1,G 1,G 3,G 3,G 3,-1,-1,0,-1,0,1,0,-1,1,-1,0,-1,0,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,-1,1,0,1,-1
295,Clus 2,G 9,G 2,25,G 2,G 1,G 2,G 1,G 2,G 11,G 7,-1,-1,-1,1,0,0,-1,0,1,0,0,-1,-1,0,0,1,0,0,-1,0,0,1,1,0,-1,0,0,1,1,1,-1,-1
297,Clus 2,G 6,G 2,10,G 2,G 1,G 1,G 1,G 4,G 11,G 4,-1,-1,-1,0,0,-1,0,-1,1,0,-1,-1,0,1,0,0,0,1,-1,0,0,0,1,0,-1,0,1,1,1,0,0,-1
298,Clus 5,G 7,G 2,15,G 1,G 1,G 2,G 1,G 1,G 2,G 1,0,-1,0,1,0,0,-1,0,1,1,0,-1,-1,0,0,1,1,-1,-1,0,0,0,1,-1,0,0,1,1,1,0,1,-1
